date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2017-08-11,sz.300691,19.1500,22.9800,19.1500,22.9800,15.9600,7491,169273.0000,3,0.035005,1,43.984960,19.850513,2.336819,145.578379,4.988568,0
2017-08-14,sz.300691,25.2800,25.2800,25.2800,25.2800,22.9800,6200,156736.0000,3,0.028972,1,10.008710,21.837292,2.570704,160.148886,5.487859,0
2017-08-15,sz.300691,27.8100,27.8100,27.8100,27.8100,25.2800,5000,139050.0000,3,0.023364,1,10.007910,24.022749,2.827978,176.176445,6.037079,0
2017-08-16,sz.300691,30.5900,30.5900,30.5900,30.5900,27.8100,8200,250838.0000,3,0.038318,1,9.996407,26.424160,3.110674,193.787755,6.640570,0
2017-08-17,sz.300691,33.6500,33.6500,33.6500,33.6500,30.5900,13008,437719.0000,3,0.060785,1,10.003270,29.067440,3.421843,213.172865,7.304844,0
2017-08-18,sz.300691,37.0200,37.0200,37.0200,37.0200,33.6500,49016,1814572.0000,3,0.229047,1,10.014860,31.978503,3.764536,234.521827,8.036414,0
2017-08-21,sz.300691,40.7200,40.7200,40.7200,40.7200,37.0200,91160,3712035.0000,3,0.425981,1,9.994599,35.174625,4.140786,257.961339,8.839621,0
2017-08-22,sz.300691,44.7900,44.7900,44.7900,44.7900,40.7200,48900,2190231.0000,3,0.228505,1,9.995088,38.690360,4.554661,283.744803,9.723149,0
2017-08-23,sz.300691,49.2700,49.2700,49.2700,49.2700,44.7900,54162,2668561.0000,3,0.253093,1,10.002230,42.560260,5.010229,312.125619,10.695681,0
2017-08-24,sz.300691,54.2000,54.2000,54.2000,54.2000,49.2700,54070,2930594.0000,3,0.252664,1,10.006090,46.818878,5.511557,343.357185,11.765901,0
2017-08-25,sz.300691,59.6200,59.6200,59.6200,59.6200,54.2000,393119,23437754.0000,3,1.837005,1,9.999996,51.500765,6.062713,377.692904,12.942491,0
2017-08-28,sz.300691,65.5800,65.5800,65.5800,65.5800,59.6200,123433,8094736.0000,3,0.576790,1,9.996651,56.649114,6.668781,415.449524,14.236306,0
2017-08-29,sz.300691,72.1400,72.1400,72.1400,72.1400,65.5800,294343,21233904.0000,3,1.375435,1,10.003050,62.315753,7.335862,457.007147,15.660370,0
2017-08-30,sz.300691,72.5000,79.3500,71.0000,79.3500,72.1400,13645036,1051943488.0000,3,63.761850,1,9.994454,68.543873,8.069042,502.682521,17.225539,0
2017-08-31,sz.300691,85.0000,85.5600,79.0100,82.4900,79.3500,14198767,1176446992.0000,3,66.349379,1,3.957151,71.256259,8.388346,522.574432,17.907180,0
