date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2018-10-16,sz.300760,58.5600,70.2700,58.5600,70.2700,48.8000,419948,29448511.2000,3,0.345352,1,43.995900,26.242860,6.830346,121.164705,11.545337,0
2018-10-17,sz.300760,77.3000,77.3000,77.3000,77.3000,70.2700,186547,14420083.1000,3,0.153410,1,10.004280,28.868266,7.513673,133.286349,12.700363,0
2018-10-18,sz.300760,85.0300,85.0300,73.3800,80.9700,77.3000,55718541,4493959114.0500,3,45.821169,1,4.747734,30.238855,7.870402,139.614433,13.303343,0
2018-10-19,sz.300760,79.5000,89.0700,79.4000,89.0700,80.9700,35319206,3011157565.2000,3,29.045400,1,10.003700,33.263861,8.657734,153.581049,14.634170,0
2018-10-22,sz.300760,94.0000,97.9800,92.0100,97.9800,89.0700,17685766,1689793609.0300,3,14.544215,1,10.003370,36.591368,9.523799,168.944327,16.098080,0
2018-10-23,sz.300760,102.0000,105.8000,94.6700,94.7000,97.9800,32962614,3319210156.1500,3,27.107413,1,-3.347629,35.366427,9.204978,163.288709,15.559177,0
2018-10-24,sz.300760,95.3900,100.5000,95.2000,97.0500,94.7000,24149984,2351484901.8200,3,19.860184,1,2.481527,36.244052,9.433401,167.340752,15.945281,0
2018-10-25,sz.300760,93.1200,101.3700,93.1200,99.5800,97.0500,19315338,1871745883.2600,3,15.884324,1,2.606902,37.188900,9.679321,171.703164,16.360959,0
2018-10-26,sz.300760,99.8000,103.0000,92.5100,97.2000,99.5800,18272124,1778309679.0000,3,15.026418,1,-2.390043,36.300071,9.447982,167.599393,15.969926,0
2018-10-29,sz.300760,96.5000,98.3600,94.0100,97.5200,97.2000,10286018,994737034.0800,3,8.458896,1,0.329218,36.419577,9.479086,168.151161,16.022502,0
2018-10-30,sz.300760,96.5000,99.9000,92.7100,97.3500,97.5200,14005735,1350378208.2800,3,11.517874,1,-0.174321,33.892590,9.028179,63.471171,13.795653,0
2018-10-31,sz.300760,97.8000,101.9400,97.8000,99.0000,97.3500,13522723,1347886601.6900,3,11.120660,1,1.694917,34.467040,9.181199,64.546954,14.029478,0
2018-11-01,sz.300760,100.9800,105.6000,99.1000,102.3300,99.0000,15664145,1601231269.9700,3,12.881698,1,3.363638,35.626386,9.490021,66.718078,14.501378,0
2018-11-02,sz.300760,106.2900,107.3800,102.6700,105.4000,102.3300,16217663,1701272338.5400,3,13.336894,1,3.000097,36.695213,9.774731,68.719686,14.936434,0
2018-11-05,sz.300760,104.8800,106.5700,99.4500,102.4200,105.4000,13349537,1373603233.1400,3,10.978238,1,-2.827328,35.657720,9.498367,66.776758,14.514133,0
2018-11-06,sz.300760,100.7000,112.6600,99.8500,112.6600,102.4200,13529740,1425402758.2500,3,11.126431,1,9.998053,39.222796,10.448019,73.453129,15.965262,0
2018-11-07,sz.300760,112.6500,113.6800,108.7000,110.0000,112.6600,11559522,1285698030.2500,3,9.506186,1,-2.361089,38.296711,10.201332,71.718837,15.588309,0
2018-11-08,sz.300760,112.0000,112.9900,107.7900,109.2800,110.0000,9042712,999397652.6100,3,7.436441,1,-0.654547,38.046042,10.134560,71.249405,15.486276,0
2018-11-09,sz.300760,107.5000,113.8000,107.0000,110.7800,109.2800,8703255,969217062.1100,3,7.157282,1,1.372621,38.568270,10.273669,72.227389,15.698844,0
2018-11-12,sz.300760,109.9200,112.7700,109.1700,112.0100,110.7800,7992319,889722777.4700,3,6.572631,1,1.110312,38.996497,10.387738,73.029336,15.873150,0
2018-11-13,sz.300760,110.0000,117.0000,108.5300,110.0600,112.0100,13639629,1539492049.1000,3,11.216800,1,-1.740920,38.317601,10.206896,71.757957,15.596811,0
2018-11-14,sz.300760,108.0300,113.6000,108.0100,111.8600,110.0600,8502181,943916114.7700,3,6.991925,1,1.635474,38.944274,10.373827,72.931538,15.851893,0
2018-11-15,sz.300760,110.8600,112.7800,109.2000,112.0000,111.8600,6730872,749711334.1200,3,5.535257,1,0.125156,38.993015,10.386811,73.022816,15.871733,0
2018-11-16,sz.300760,112.0500,114.0000,109.6600,110.6500,112.0000,6909166,771444135.4600,3,5.681880,1,-1.205356,38.523010,10.261613,72.142631,15.680421,0
2018-11-19,sz.300760,109.0100,112.8500,108.6000,110.1500,110.6500,6928135,766379682.7200,3,5.697479,1,-0.451875,38.348934,10.215243,71.816636,15.609566,0
2018-11-20,sz.300760,108.8000,110.9700,107.0000,107.0000,110.1500,5462485,591621631.5200,3,4.492175,1,-2.859738,37.252256,9.923114,69.762869,15.163173,0
2018-11-21,sz.300760,106.0000,113.0300,105.6500,111.7000,107.0000,9062260,1000279969.1700,3,7.452516,1,4.392520,38.888570,10.358989,72.827219,15.829219,0
2018-11-22,sz.300760,111.3500,112.3400,110.1200,111.5100,111.7000,5197260,579003973.2300,3,4.274062,1,-0.170094,38.822421,10.341368,72.703341,15.802294,0
2018-11-23,sz.300760,111.8000,113.6000,108.0000,108.3000,111.5100,5950853,658085561.7800,3,4.893794,1,-2.878665,37.704853,10.043675,70.610455,15.347398,0
2018-11-26,sz.300760,109.1000,111.2900,108.3000,109.5900,108.3000,4179317,459180268.6800,3,3.436938,1,1.191130,38.153969,10.163309,71.451522,15.530207,0
2018-11-27,sz.300760,110.6600,111.0000,104.5000,106.5600,109.5900,8021725,859347576.1300,3,6.596813,1,-2.764850,37.099069,9.882309,69.475994,15.100820,0
2018-11-28,sz.300760,105.8000,110.0000,105.2000,109.6100,106.5600,5516545,596357412.5200,3,4.536632,1,2.862240,38.160932,10.165164,71.464562,15.533041,0
2018-11-29,sz.300760,111.0000,111.9700,108.8000,108.8300,109.6100,4884839,540532882.8100,3,4.017137,1,-0.711613,37.889374,10.092827,70.956010,15.422506,0
2018-11-30,sz.300760,108.8000,112.6000,108.5000,112.5000,108.8300,4134650,456656947.6800,3,3.400206,1,3.372230,39.167091,10.433180,73.348811,15.942588,0
2018-12-03,sz.300760,115.5000,123.6600,113.3400,119.5000,112.5000,9309546,1104557826.8800,3,7.655877,1,6.222222,41.604155,11.082356,77.912737,16.934572,0
2018-12-04,sz.300760,118.8000,120.8700,117.6000,119.0600,119.5000,4519096,538294094.3500,3,3.716362,1,-0.368203,41.450968,11.041551,77.625862,16.872219,0
2018-12-05,sz.300760,117.0000,123.1100,116.6600,120.6800,119.0600,5374878,646890157.7600,3,4.420130,1,1.360661,42.014974,11.191789,78.682085,17.101792,0
2018-12-06,sz.300760,119.8900,121.1100,114.0000,115.3300,120.6800,8233814,964296665.1000,3,6.771229,1,-4.433210,40.152361,10.695633,75.193941,16.343633,0
2018-12-07,sz.300760,115.8800,116.2500,112.7000,114.1400,115.3300,5067642,577176369.7400,3,4.167469,1,-1.031824,39.738060,10.585273,74.418074,16.174996,0
2018-12-10,sz.300760,112.8800,116.0000,112.8800,115.1200,114.1400,2984338,342408986.8500,3,2.454225,1,0.858598,40.079249,10.676158,75.057023,16.313874,0
2018-12-11,sz.300760,115.6500,116.3000,112.5000,113.3600,115.1200,4050229,463348649.0100,3,3.330780,1,-1.528841,39.466502,10.512936,73.909522,16.064461,0
2018-12-12,sz.300760,113.8000,114.6400,113.1100,113.9300,113.3600,2752862,313396283.0400,3,2.263867,1,0.502823,39.664948,10.565798,74.281156,16.145236,0
2018-12-13,sz.300760,113.9000,116.2600,113.5500,116.2000,113.9300,2926751,337663431.5900,3,2.406868,1,1.992449,40.455253,10.776316,75.761172,16.466922,0
2018-12-14,sz.300760,116.1000,116.2700,107.8100,107.8100,116.2000,7269624,810256504.2500,3,5.978309,1,-7.220309,37.534259,9.998233,70.290981,15.277960,0
2018-12-17,sz.300760,106.1200,107.0000,101.9500,106.2300,107.8100,4950579,519731536.3400,3,4.071200,1,-1.465536,36.984179,9.851705,69.260837,15.054055,0
2018-12-18,sz.300760,104.1100,106.5000,103.6800,105.4000,106.2300,3132499,329930909.2500,3,2.576068,1,-0.781325,36.695213,9.774731,68.719686,14.936434,0
2018-12-19,sz.300760,105.7600,106.2800,97.7700,98.2300,105.4000,7661781,773276648.6000,3,6.300807,1,-6.802655,34.198963,9.109789,64.044922,13.920360,0
