date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2020-02-10,sz.300816,24.3400,29.2000,24.3400,29.2000,20.2800,100795,2929370.0000,3,0.504000,1,43.984200,21.458722,4.437741,-166.614969,8.462075,0
2020-02-11,sz.300816,32.1200,32.1200,32.1200,32.1200,29.2000,21900,703428.0000,3,0.109500,1,10.000000,23.604594,4.881515,-183.276466,9.308283,0
2020-02-12,sz.300816,35.3300,35.3300,35.3300,35.3300,32.1200,35423,1251494.0000,3,0.177100,1,9.993800,25.963584,5.369362,-201.592700,10.238532,0
2020-02-13,sz.300816,38.8600,38.8600,38.8600,38.8600,35.3300,49600,1927456.0000,3,0.248000,1,9.991500,28.557737,5.905842,-221.734852,11.261516,0
2020-02-14,sz.300816,42.7500,42.7500,42.7500,42.7500,38.8600,121795,5206736.0000,3,0.609000,1,10.010300,31.416450,6.497035,-243.931161,12.388826,0
2020-02-17,sz.300816,47.0300,47.0300,47.0300,47.0300,42.7500,59141,2781401.0000,3,0.295700,1,10.011700,34.561770,7.147498,-268.352807,13.629158,0
2020-02-18,sz.300816,51.7300,51.7300,48.4800,51.7300,47.0300,8823788,447876608.0000,3,44.118900,1,9.993600,38.015742,7.861792,-295.170970,14.991204,0
2020-02-19,sz.300816,51.0000,56.3900,49.5800,52.2300,51.7300,11462180,605441040.0000,3,57.310900,1,0.966600,38.015742,7.861792,-295.170970,14.991204,0
2020-02-20,sz.300816,50.0000,50.8200,47.8100,48.9900,52.2300,7733739,381007504.0000,3,38.668700,1,-6.203300,36.002150,7.445374,-279.536552,14.197160,0
2020-02-21,sz.300816,48.0100,48.1000,47.0000,47.2300,48.9900,5490562,260419074.0000,3,27.452800,1,-3.592600,34.708748,7.177893,-269.494006,13.687117,0
2020-02-24,sz.300816,46.5000,47.8700,46.1600,47.2300,47.2300,3849503,182136175.0000,3,19.247500,1,0.000000,36.549330,6.675864,-269.494006,13.687117,0
2020-02-25,sz.300816,45.5000,46.9800,43.9100,45.8700,47.2300,4273686,195163365.0000,3,21.368400,1,-2.879500,35.496883,6.483631,-261.733857,13.292993,0
2020-02-26,sz.300816,45.8700,47.2500,45.5800,46.4200,45.8700,4121797,192420973.0000,3,20.609000,1,1.199000,35.922505,6.561372,-264.872152,13.452382,0
2020-02-27,sz.300816,45.8900,45.8900,43.9200,44.8600,46.4200,3481725,155954186.0000,3,17.408600,1,-3.360600,34.715286,6.340869,-255.970805,13.000298,0
2020-02-28,sz.300816,42.5000,43.4100,40.3900,40.6000,44.8600,3621390,151561506.0000,3,18.107000,1,-9.496200,31.418649,5.738727,-231.663278,11.765762,0
2020-03-02,sz.300816,40.9800,42.0700,40.9000,41.9500,40.6000,2526015,104758406.0000,3,12.630100,1,3.325100,32.463358,5.929547,-239.366368,12.156989,0
2020-03-03,sz.300816,42.4800,43.0400,41.5300,41.7900,41.9500,2693709,114198979.0000,3,13.468500,1,-0.381400,32.339541,5.906931,-238.453409,12.110621,0
2020-03-04,sz.300816,41.3700,45.9700,41.0000,45.9700,41.7900,3720379,164594160.3000,3,18.601900,1,10.002400,35.574269,6.497766,-262.304456,13.321973,0
2020-03-05,sz.300816,47.9600,49.9700,46.2600,46.7200,45.9700,6607799,316140692.8500,3,33.039000,1,1.631500,36.154663,6.603777,-266.583950,13.539321,0
2020-03-06,sz.300816,45.0000,46.0100,44.5000,45.3600,46.7200,3440815,155202973.6200,3,17.204100,1,-2.911000,35.102215,6.411543,-258.823801,13.145197,0
2020-03-09,sz.300816,42.8500,43.8100,41.7000,42.1500,45.3600,2885650,123295707.2900,3,14.428300,1,-7.076700,32.618130,5.957817,-240.507566,12.214948,0
2020-03-10,sz.300816,41.1900,43.9100,41.1400,43.7200,42.1500,2672377,114447929.4200,3,13.361900,1,3.724800,33.833087,6.179733,-249.465974,12.669929,0
2020-03-11,sz.300816,43.8500,43.9900,42.3400,42.6400,43.7200,2560701,110922289.9100,3,12.803500,1,-2.470300,32.997320,6.027077,-243.303502,12.356949,0
2020-03-12,sz.300816,41.7800,42.3500,41.1000,41.3700,42.6400,1565256,65205247.9700,3,7.826300,1,-2.978400,32.014520,5.847565,-236.056892,11.988906,0
2020-03-13,sz.300816,37.9000,40.3500,37.9000,39.7700,41.3700,1868716,73360583.1600,3,9.343600,1,-3.867500,30.776347,5.621408,-226.927305,11.525231,0
2020-03-16,sz.300816,40.2100,40.4500,37.1600,37.3500,39.7700,1759504,68751020.3200,3,8.797500,1,-6.085000,28.903610,5.279346,-213.118804,10.823922,0
2020-03-17,sz.300816,37.5000,38.2500,35.3800,38.0600,37.3500,1702406,62986298.8100,3,8.512000,1,1.900900,29.453049,5.379703,-217.170059,11.029678,0
2020-03-18,sz.300816,38.3500,39.9600,38.3000,38.3200,38.0600,1898001,74022374.5600,3,9.490000,1,0.683100,29.654252,5.416454,-218.653616,11.105025,0
2020-03-19,sz.300816,38.2100,38.7000,36.8800,38.5100,38.3200,1446162,54845967.6200,3,7.230800,1,0.495800,29.801285,5.443310,-219.737755,11.160087,0
2020-03-20,sz.300816,38.9200,39.3700,38.3200,39.1400,38.5100,1129870,43893187.2400,3,5.649400,1,1.635900,30.288816,5.532359,-223.332530,11.342659,0
2020-03-23,sz.300816,37.7800,38.8300,37.5000,37.8700,39.1400,1063414,40565041.9600,3,5.317100,1,-3.244800,29.306016,5.352847,-216.085920,10.974616,0
2020-03-24,sz.300816,38.7800,39.6200,38.0300,39.6200,37.8700,1612482,62761774.3600,3,8.062400,1,4.621100,30.660268,5.600206,-226.071406,11.481761,0
2020-03-25,sz.300816,40.5500,40.7400,39.5000,39.5500,39.6200,1620008,64682456.0200,3,8.100000,1,-0.176700,30.606098,5.590312,-225.671987,11.461476,0
2020-03-26,sz.300816,39.1500,39.2600,37.8800,37.8800,39.5500,1290541,49655852.9700,3,6.452700,1,-4.222500,29.313755,5.354261,-216.142980,10.977514,0
2020-03-27,sz.300816,38.0500,38.6100,37.3500,37.3500,37.8800,790966,30047334.0800,3,3.954800,1,-1.399200,28.903610,5.279346,-213.118804,10.823922,0
2020-03-30,sz.300816,37.2000,37.2000,35.3800,35.9800,37.3500,944966,33988674.5600,3,4.724800,1,-3.668000,27.843424,5.085700,-205.301595,10.426900,0
2020-03-31,sz.300816,36.4900,36.6200,35.7400,36.1100,35.9800,602916,21780102.5200,3,3.014600,1,0.361300,27.944025,5.104075,-206.043374,10.464573,0
2020-04-01,sz.300816,35.9700,36.7600,35.8000,35.8000,36.1100,704304,25569746.0800,3,3.521500,1,-0.858500,27.704129,5.060257,-204.274516,10.374736,0
2020-04-02,sz.300816,35.5100,36.4800,35.3800,36.2600,35.8000,780301,28055649.4800,3,3.901500,1,1.284900,28.060104,5.125277,-206.899273,10.508043,0
2020-04-03,sz.300816,36.1700,36.8000,36.0100,36.1000,36.2600,820300,29893525.0000,3,4.101500,1,-0.441300,27.936287,5.102661,-205.986314,10.461676,0
2020-04-07,sz.300816,36.6000,36.9400,36.5100,36.8300,36.1000,957039,35167841.9200,3,4.785200,1,2.022200,28.501203,5.205845,-210.151688,10.673227,0
2020-04-08,sz.300816,36.7800,37.9400,36.5000,37.5500,36.8300,1121069,41877147.2200,3,5.605300,1,1.954900,29.058381,5.307616,-214.260003,10.881881,0
2020-04-09,sz.300816,37.5500,37.7500,37.0100,37.0500,37.5500,1079703,40163855.5900,3,5.398500,1,-1.331600,28.671452,5.236942,-211.407007,10.736983,0
2020-04-10,sz.300816,37.0500,37.0800,35.4500,35.4700,37.0500,1192675,42915994.4100,3,5.963400,1,-4.264500,27.448756,5.013612,-202.391539,10.279103,0
2020-04-13,sz.300816,35.4700,35.4700,34.7700,34.8800,35.4700,585200,20473194.0000,3,2.926000,1,-1.663400,26.992180,4.930217,-199.025004,10.108123,0
2020-04-14,sz.300816,34.8800,35.4800,34.8800,35.4000,34.8800,597498,21010556.6400,3,2.987500,1,1.490800,27.394586,5.003718,-201.992120,10.258818,0
2020-04-15,sz.300816,35.3800,35.6500,35.0000,35.0000,35.4000,553438,19559134.5600,3,2.767200,1,-1.129900,27.085043,4.947179,-199.709723,10.142899,0
2020-04-16,sz.300816,35.0100,35.4100,34.8000,35.0600,35.0000,422600,14828404.2000,3,2.113000,1,0.171400,27.131474,4.955659,-200.052082,10.160287,0
2020-04-17,sz.300816,35.2200,35.6500,35.1800,35.2100,35.0600,708093,25054678.3600,3,3.540500,1,0.427800,27.247553,4.976862,-200.907981,10.203756,0
2020-04-20,sz.300816,35.5000,36.3600,35.2000,36.0200,35.2100,855000,30693447.0000,3,4.275000,1,2.300500,27.874378,5.091354,-205.529835,10.438492,0
2020-04-21,sz.300816,36.3000,36.3000,35.5000,35.8100,36.0200,720766,25870363.3400,3,3.603800,1,-0.583000,27.711868,5.061670,-204.331576,10.377634,0
2020-04-22,sz.300816,35.5700,36.2700,35.2900,36.1300,35.8100,631189,22687687.5600,3,3.155900,1,0.893600,27.959502,5.106902,-206.157494,10.470369,0
2020-04-23,sz.300816,36.0200,36.4600,35.8200,35.8200,36.1300,665666,24046198.4000,3,3.328300,1,-0.858000,27.719606,5.063084,-204.388636,10.380532,0
2020-04-24,sz.300816,35.7000,38.8700,35.6000,37.3900,35.8200,2312011,86430373.7800,3,11.560100,1,4.383000,28.934564,5.285000,-213.347044,10.835514,0
