date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2021-12-07,sz.301199,44.9900,44.9900,40.4800,41.0000,29.2800,19835028,839107553.8100,3,62.729900,1,40.027300,49.382101,6.992872,-2129.993401,6.523801,0
2021-12-08,sz.301199,39.0000,39.0000,37.1200,37.5200,41.0000,12668873,478434812.6200,3,40.066400,1,-8.487800,45.190645,6.399331,-1949.203717,5.970074,0
2021-12-09,sz.301199,37.0000,38.6600,36.7300,37.2300,37.5200,9530471,357511955.0900,3,30.140900,1,-0.772900,44.841357,6.349869,-1934.137910,5.923930,0
2021-12-10,sz.301199,37.0000,37.0000,35.7000,36.3900,37.2300,8579470,311096225.1000,3,27.133300,1,-2.256200,43.829626,6.206600,-1890.499021,5.790271,0
2021-12-13,sz.301199,36.4000,36.9000,35.5900,36.5300,36.3900,6953537,252618537.7900,3,21.991100,1,0.384700,43.998248,6.230478,-1897.772169,5.812548,0
2021-12-14,sz.301199,36.0000,38.5800,35.8700,38.0100,36.5300,9898723,369175519.7100,3,31.305500,1,4.051500,45.780821,6.482904,-1974.659735,6.048041,0
2021-12-15,sz.301199,37.5100,41.5000,37.3200,39.8400,38.0100,12739045,505793340.1400,3,40.288300,1,4.814500,47.984949,6.795025,-2069.730173,6.339225,0
2021-12-16,sz.301199,39.6000,41.5000,38.0500,39.9500,39.8400,11667802,461183939.8900,3,36.900400,1,0.276100,48.117438,6.813786,-2075.444789,6.356728,0
2021-12-17,sz.301199,39.8600,43.4000,39.8000,40.2900,39.9500,11597312,481244362.4300,3,36.677500,1,0.851100,48.526948,6.871776,-2093.108149,6.410828,0
2021-12-20,sz.301199,38.8000,38.8000,36.5600,36.5900,40.2900,8706846,325478325.8900,3,27.536100,1,-9.183400,44.070514,6.240712,-1900.889232,5.822095,0
2021-12-21,sz.301199,35.9900,37.4900,35.9900,37.0900,36.5900,4975107,183786877.7800,3,15.734200,1,1.366500,44.672735,6.325991,-1926.864762,5.901653,0
2021-12-22,sz.301199,36.9000,37.0600,36.2000,36.5700,37.0900,4643577,169746238.0800,3,14.685700,1,-1.402000,44.046426,6.237301,-1899.850211,5.818912,0
2021-12-23,sz.301199,37.1100,38.5900,36.9100,37.2700,36.5700,6229692,234844289.1400,3,19.701900,1,1.914100,44.889535,6.356691,-1936.215952,5.930294,0
2021-12-24,sz.301199,36.6000,36.6000,35.1100,35.2000,37.2700,6070383,217191669.0200,3,19.198100,1,-5.554100,42.396341,6.003636,-1828.677261,5.600922,0
2021-12-27,sz.301199,35.0000,35.0000,33.8000,34.4200,35.2000,3101850,106454122.6300,3,9.809900,1,-2.215900,41.456876,5.870601,-1788.155435,5.476811,0
2021-12-28,sz.301199,34.2700,37.0000,34.2700,35.9500,34.4200,5327775,190718307.5800,3,16.849500,1,4.445100,43.299672,6.131555,-1867.640555,5.720260,0
2021-12-29,sz.301199,35.2600,36.4400,34.7000,35.6600,35.9500,4441330,157376576.7400,3,14.046100,1,-0.806700,42.950384,6.082093,-1852.574748,5.674116,0
2021-12-30,sz.301199,35.5800,35.9500,35.0100,35.0300,35.6600,3837795,135795442.0700,3,12.137300,1,-1.766700,42.191586,5.974642,-1819.845581,5.573872,0
2021-12-31,sz.301199,34.6800,35.5900,34.6500,35.1500,35.0300,2774269,97628928.9100,3,8.773900,1,0.342600,42.336119,5.995108,-1826.079708,5.592966,0
2022-01-04,sz.301199,35.1400,35.6500,35.0100,35.3900,35.1500,2375455,83939819.7900,3,7.512600,1,0.682800,42.625185,6.036042,-1838.547962,5.631154,0
2022-01-05,sz.301199,35.1300,35.3800,33.7300,34.0800,35.3900,3741829,127869896.1400,3,11.833800,1,-3.701600,41.047366,5.812612,-1770.492075,5.422711,0
2022-01-06,sz.301199,33.7500,34.2700,33.6300,34.1700,34.0800,1953745,66589078.0300,3,6.178900,1,0.264100,41.155766,5.827962,-1775.167671,5.437031,0
2022-01-07,sz.301199,34.1200,34.3000,33.6500,33.6500,34.1700,2180472,74100284.2200,3,6.895900,1,-1.521800,40.529456,5.739272,-1748.153120,5.354290,0
2022-01-10,sz.301199,33.3800,34.0800,32.8000,33.9700,33.6500,2012229,67607251.1700,3,6.363800,1,0.951000,40.914878,5.793850,-1764.777459,5.405208,0
2022-01-11,sz.301199,33.8200,34.2200,33.3000,33.4800,33.9700,1962378,66134967.1400,3,6.206200,1,-1.442400,40.324701,5.710277,-1739.321440,5.327241,0
2022-01-12,sz.301199,33.5600,34.2800,33.5600,34.1200,33.4800,1895478,64369430.8700,3,5.994600,1,1.911600,41.095544,5.819434,-1772.570118,5.429075,0
2022-01-13,sz.301199,34.0000,34.4500,33.7500,34.1000,34.1200,2063841,70235317.8900,3,6.527100,1,-0.058600,41.071455,5.816023,-1771.531097,5.425893,0
