date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2019-11-25,sz.300806,13.5200,16.2300,13.5200,16.2300,11.2700,87225,1410431.7500,3,0.298600,1,44.010600,26.935099,1.763305,-35.165029,2.511821,0
2019-11-26,sz.300806,17.8500,17.8500,17.8500,17.8500,16.2300,19606,349967.1000,3,0.067100,1,9.981500,29.623631,1.939309,-38.675032,2.762539,0
2019-11-27,sz.300806,19.6400,19.6400,19.6400,19.6400,17.8500,41079,806791.5600,3,0.140600,1,10.028000,32.594292,2.133783,-42.553369,3.039567,0
2019-11-28,sz.300806,21.6000,21.6000,21.6000,21.6000,19.6400,56749,1225778.4000,3,0.194300,1,9.979600,35.847082,2.346727,-46.800039,3.342904,0
2019-11-29,sz.300806,23.7600,23.7600,23.7600,23.7600,21.6000,200642,4767253.9200,3,0.686900,1,10.000000,39.431791,2.581400,-51.480043,3.677195,0
2019-12-02,sz.300806,26.1400,26.1400,26.1400,26.1400,23.7600,63990,1672698.6000,3,0.219100,1,10.016800,43.381608,2.839974,-56.636714,4.045533,0
2019-12-03,sz.300806,28.7500,28.7500,28.7500,28.7500,26.1400,102727,2953401.2500,3,0.351700,1,9.984700,47.713131,3.123537,-62.291718,4.449467,0
2019-12-04,sz.300806,31.6300,31.6300,31.6300,31.6300,28.7500,663869,20998176.4700,3,2.272700,1,10.017400,52.492742,3.436434,-68.531724,4.895188,0
2019-12-05,sz.300806,34.7900,34.7900,34.7900,34.7900,31.6300,237463,8261337.7700,3,0.813000,1,9.990500,57.737037,3.779751,-75.378396,5.384242,0
2019-12-06,sz.300806,38.2700,38.2700,38.2700,38.2700,34.7900,157100,6012217.0000,3,0.537800,1,10.002900,38.765668,2.941602,-82.918402,5.922821,0
2019-12-09,sz.300806,42.1000,42.1000,42.1000,42.1000,38.2700,203450,8565245.0000,3,0.696500,1,10.007800,42.645274,3.235993,-91.216743,6.515568,0
2019-12-10,sz.300806,46.3100,46.3100,46.3100,46.3100,42.1000,156152,7231399.1200,3,0.534600,1,10.000000,46.909801,3.559592,-100.338417,7.167125,0
2019-12-11,sz.300806,50.9400,50.9400,50.9400,50.9400,46.3100,148766,7578140.0400,3,0.509300,1,9.997800,51.599769,3.915475,-110.370092,7.883682,0
2019-12-12,sz.300806,56.0300,56.0300,45.8500,45.8500,50.9400,19721748,969742798.7900,3,67.517100,1,-9.992100,46.443844,3.524235,-99.341749,7.095933,0
2019-12-13,sz.300806,45.0200,45.4400,43.5800,44.6500,45.8500,12390863,552911947.0700,3,42.419900,1,-2.617200,45.228301,3.431997,-96.741747,6.910216,0
2019-12-16,sz.300806,44.8000,45.6000,44.1900,45.3500,44.6500,8354505,375531597.2500,3,28.601500,1,1.567700,45.937368,3.485802,-98.258415,7.018551,0
2019-12-17,sz.300806,44.9900,46.3800,44.5200,45.1500,45.3500,8915511,404939088.2700,3,30.522100,1,-0.441000,45.734777,3.470429,-97.825081,6.987598,0
2019-12-18,sz.300806,45.1500,49.6700,45.0000,49.6700,45.1500,10268652,489535757.7400,3,35.154600,1,10.011100,50.313320,3.817857,-107.618423,7.687132,0
2019-12-19,sz.300806,51.1000,51.6500,45.0000,45.7100,49.6700,13038558,624660125.7100,3,44.637300,1,-7.972600,46.302030,3.513473,-99.038416,7.074266,0
2019-12-20,sz.300806,44.2200,44.8900,41.4000,41.4200,45.7100,10205063,437454975.1700,3,34.936900,1,-9.385300,41.956467,3.183725,-89.743408,6.410328,0
2019-12-23,sz.300806,41.6500,42.4400,41.0900,41.2400,41.4200,5263558,219821426.0200,3,18.019700,1,-0.434600,41.774135,3.169889,-89.353408,6.382471,0
2019-12-24,sz.300806,42.0100,43.4000,41.8400,42.5000,41.2400,6256624,265839140.8300,3,21.419500,1,3.055300,43.050455,3.266739,-92.083410,6.577474,0
2019-12-25,sz.300806,42.1700,42.4100,41.2800,41.9900,42.5000,5025978,209974470.6200,3,17.206400,1,-1.200000,42.533849,3.227538,-90.978409,6.498544,0
2019-12-26,sz.300806,42.4200,44.0000,42.0500,42.9900,41.9900,6981370,301856543.3800,3,23.900600,1,2.381500,43.546801,3.304402,-93.145077,6.653308,0
